PC1(0.62) PC2(0.31) 
0.209747 1.048816 
-0.606460 -0.084677 
-0.628208 0.522447 
-0.417033 0.132651 
-0.850323 0.815841 
-0.270455 0.394764 
-0.674003 0.262954 
-0.226995 0.398228 
0.530901 -0.028507 
0.903474 1.906959 
-0.195524 1.530408 
-0.368294 0.313028 
-0.692482 0.093217 
-0.624810 0.494536 
-0.618049 -0.014832 
-0.633540 0.420187 
-0.450469 1.554419 
-0.317472 0.563413 
-0.197918 0.737454 
0.305636 0.481160 
-0.283314 0.276940 
-0.564245 0.658366 
-0.516353 0.538671 
-0.811243 0.715308 
-0.579530 1.746816 
-0.446847 0.115351 
-0.214632 -0.119084 
1.566819 1.659706 
-0.631079 0.149442 
-0.205850 0.152566 
-0.771537 1.015965 
-0.708494 1.065756 
-0.655105 0.619625 
-0.629661 0.794166 
-0.209869 -0.059048 
-0.232755 -0.077422 
-0.564716 0.069492 
-0.435829 -0.370903 
-0.624143 -0.201727 
-0.125375 -0.421907 
-0.700499 -0.023442 
-0.468660 0.103006 
-0.350457 0.706492 
-0.462003 -0.578281 
-0.411400 0.432256 
-0.573565 1.293612 
-0.542302 0.607515 
-0.319529 0.634289 
-0.871596 0.811824 
-0.649380 0.567936 
-0.118541 0.402513 
-0.758678 0.814664 
-0.676402 0.654519 
-0.034620 1.366443 
-0.351281 0.229636 
-0.126642 0.136245 
-0.354700 -0.287057 
-0.746892 0.085406 
-0.542824 0.943744 
-0.517988 0.728495 
0.466813 -2.079345 
0.270668 -2.395526 
0.567072 -2.013012 
0.387906 -2.175971 
-0.047241 -2.447246 
0.440697 -2.297932 
0.146025 -1.985860 
0.223703 -2.274822 
0.097495 -2.350469 
-0.244405 -2.185453 
-0.024175 -2.352185 
0.444826 -2.260631 
-0.134501 -2.139911 
0.091774 -2.346765 
0.038797 -2.367969 
0.081675 -2.310184 
-0.041519 -2.501643 
0.171195 -2.224330 
0.178318 -2.302618 
0.031061 -2.309295 
0.144439 -1.908093 
0.195609 -2.377520 
0.114207 -2.177643 
-0.070359 -2.170511 
0.203893 -2.349367 
-0.034241 -2.064613 
-0.095995 -1.971902 
-0.107914 -2.261272 
0.032850 -2.314113 
-0.102247 -1.976756 
1.640105 -1.223451 
0.913792 -1.977991 
0.311657 -2.006114 
0.170624 -1.931024 
-0.151809 -2.406589 
0.132418 -2.092847 
0.205904 -2.302948 
-0.003208 -2.149024 
0.309821 -2.409056 
0.017217 -2.111431 
0.181133 -2.129317 
0.297225 -2.233586 
1.548300 -1.661852 
0.272308 -1.959874 
-0.290656 -2.045797 
0.214369 -2.547413 
0.234283 -2.560657 
1.536077 -2.081138 
0.291645 -2.177350 
-0.126180 -2.199644 
0.096342 -2.070152 
-0.167320 -2.133229 
0.108743 -2.205640 
-0.284997 -1.861452 
-0.055404 -2.465038 
-0.020141 -2.296893 
0.335730 -2.081867 
-0.085223 -2.204278 
-0.036516 -2.211403 
0.253062 -2.478081 
0.232301 -2.126283 
-0.039378 -2.767247 
0.029075 -2.180734 
0.140761 -1.926100 
0.357129 -2.121052 
0.120353 -2.186986 
0.415513 -2.213601 
0.030799 -2.344655 
0.135022 -2.259044 
0.089210 -2.103697 
-0.101658 -1.955214 
0.299072 -2.439474 
0.212592 -2.041628 
-0.066726 -2.165839 
-0.101218 -2.016708 
0.385469 -2.165435 
0.057589 -2.277026 
-0.481137 -1.595774 
0.307539 -2.091744 
-0.105732 -2.229148 
0.171662 -2.195989 
0.123271 -2.220573 
0.055516 -2.145951 
0.198152 -2.269003 
0.061876 -2.233319 
0.509158 -2.038797 
-0.073813 -1.985907 
0.157538 -2.166121 
0.885981 -2.155803 
0.255008 -2.240028 
0.230359 -2.227299 
0.452229 -2.065219 
0.282283 -2.179010 
0.254146 -2.464032 
-0.037748 -2.165712 
0.047076 -1.974974 
-0.238881 -2.230889 
-0.275267 -2.184819 
0.160027 -2.106833 
-0.270936 -2.465578 
0.041656 1.776894 
0.515813 1.811153 
-0.116339 2.524149 
0.047071 2.004806 
0.186171 1.702448 
-0.127039 1.491474 
0.407707 1.815416 
0.143616 2.533572 
0.212948 2.096073 
-0.065849 1.493506 
0.013628 1.918712 
0.214901 1.988816 
-0.288927 2.044941 
-0.078290 2.025420 
0.257543 2.046835 
0.389465 2.283482 
-0.075971 2.362432 
0.240055 1.697414 
0.239183 1.627133 
-0.040769 1.792143 
0.352826 1.780658 
0.136294 2.826473 
-0.087749 2.632860 
-0.336788 1.588956 
0.003767 1.923617 
-0.219498 2.325958 
0.217502 2.471067 
-0.070199 2.107482 
-0.060683 2.237173 
-0.088921 1.480585 
-0.080125 1.787497 
0.023249 2.216188 
0.292305 3.134779 
0.166590 2.476563 
-0.127466 1.882335 
0.121592 2.007523 
0.339435 2.020044 
0.365994 2.390739 
0.317512 1.644351 
-0.020932 1.961466 
-0.062572 2.470562 
-0.148305 2.053138 
0.120363 2.067705 
-0.082764 2.282237 
-0.104231 2.117127 
-0.006383 2.051814 
-0.016549 1.810066 
0.020786 1.980833 
-0.259361 2.460570 
0.079096 2.284185 
0.292480 2.588294 
-0.101447 2.153582 
0.206034 2.491148 
-0.094342 2.001132 
0.401675 2.287397 
0.056639 2.549738 
0.052667 2.141601 
0.132674 2.107283 
0.087169 2.119827 
-0.082057 2.450740 
0.014982 3.074022 
-0.001711 2.083748 
-0.049526 2.967170 
0.185908 2.208956 
-0.060669 2.358971 
-0.097150 1.973968 
-0.080246 2.206551 
0.282256 2.113957 
1.693154 2.900965 
-0.019628 2.398927 
0.326717 2.973859 
-0.296416 2.383842 
0.252312 2.061485 
-0.231902 1.526956 
0.716828 3.177681 
1.046384 2.169816 
0.353497 2.406622 
0.363853 2.796903 
0.036833 1.733729 
0.184055 1.869057 
0.448554 1.913978 
-0.134279 1.959404 
0.050469 1.706196 
0.044347 1.566179 
-0.077727 1.948030 
-0.018606 1.990740 
0.074992 3.111343 
0.192077 2.748639 
-0.088407 2.128724 
-0.252664 3.329926 
0.018967 2.248632 
-0.316108 2.251602 
-0.202626 2.235702 
-0.085203 2.534136 
-0.031842 2.022030 
0.309131 1.997398 
0.003099 1.901616 
0.243627 1.882525 
-0.095707 1.521640 
-0.091507 1.606693 
-0.019983 1.739541 
-2.375522 0.111470 
-2.281661 -0.355822 
-2.590399 -0.695212 
-2.632703 -0.105924 
-2.190198 0.380276 
-2.456116 -0.304311 
-2.302766 -0.070248 
-2.435351 -0.521338 
-2.606460 -0.084855 
-2.403325 -0.525668 
-2.422811 -0.426177 
-2.530517 0.686139 
-2.357348 -0.880175 
-2.124074 0.047368 
-2.335776 -0.174872 
-2.416300 -0.194264 
-1.770892 0.308789 
-1.842921 0.966746 
-2.454208 -0.271451 
-2.333810 0.198158 
-2.015942 -0.279300 
-2.165315 -0.074313 
-2.394174 -0.125586 
-2.330735 -0.578445 
-2.549133 -0.059601 
-2.132215 -0.254988 
-2.395612 -0.604193 
-2.639257 0.284990 
-2.733665 0.495058 
-1.322575 1.152854 
-2.345954 -0.295312 
-2.599197 0.012594 
-1.417740 -0.200103 
-2.766218 -0.017562 
-1.421625 0.227689 
-0.894363 0.170726 
-2.762487 -0.215768 
-2.455738 -0.494596 
-2.523815 -0.050567 
-2.618888 -0.371677 
-2.773769 0.593480 
-2.533160 -0.091017 
-2.477612 0.279053 
-2.487015 -0.246149 
-2.415727 -0.024770 
-1.858233 -0.334688 
-2.446082 -0.407208 
-2.728231 0.884388 
-2.170194 0.431910 
-2.566521 0.377811 
-2.482698 -0.334953 
-2.675790 0.372812 
-2.256095 -0.363990 
-1.874751 0.609926 
-2.312151 0.825863 
-2.389118 -0.548090 
-2.455668 -0.786455 
-2.257434 -0.458473 
-2.593548 -0.256638 
-2.101298 -0.708537 
-2.505436 -0.171961 
-2.573953 -0.066465 
-2.226072 -0.249864 
-2.344802 -0.411644 
-2.330921 -0.298701 
-2.482126 -0.525219 
-2.507656 -0.299125 
-2.183691 -0.804256 
-2.472677 -0.053105 
-2.411447 0.102474 
-2.495319 -0.360562 
-2.446121 -0.395300 
-2.510755 0.028432 
-2.359953 -0.128308 
-2.294799 -0.227070 
-2.514686 -0.207039 
-2.241873 -0.328118 
-2.220503 -0.364166 
-2.345121 -0.458160 
-2.449011 0.438296 
-2.382232 0.283582 
-2.215341 -0.166885 
-2.125624 0.174818 
-2.180020 -0.567311 
-2.467346 0.041988 
-2.498726 -0.391621 
-2.249561 0.087854 
-2.271368 0.117601 
-2.551982 -0.094278 
-2.091254 -1.114771 
-2.123487 -0.709244 
-2.293494 -0.518658 
-2.385863 -0.391263 
-1.862827 -0.617938 
-1.044483 -0.861808 
-1.952493 -0.496389 
-1.655558 -1.202721 
-0.914266 -0.061224 
-2.375225 -0.203236 
-1.312219 -0.549154 
-1.972582 -1.075319 
0.840573 -0.578270 
0.167582 -0.127585 
0.595564 -0.860760 
0.738896 -0.606037 
1.889414 -0.109807 
0.653357 -0.582883 
0.535920 -0.227227 
0.454823 -0.570341 
0.472999 -0.481022 
0.462462 -0.455683 
0.687866 -0.889074 
0.420310 -1.078803 
0.573649 -0.875143 
0.738326 -0.468051 
0.770643 -0.504270 
0.585544 -0.526441 
0.583290 -0.538936 
0.468848 -0.667683 
0.575854 -0.672120 
0.549111 -0.686219 
0.716992 -0.837847 
0.536384 -0.621739 
0.780466 -0.271085 
0.779059 -0.421006 
1.491289 -0.064240 
0.398079 0.153402 
0.493911 -0.249411 
0.535952 -0.434355 
0.546089 -0.811188 
0.898538 -0.703922 
1.441221 -0.414508 
0.520819 -0.775576 
0.571901 -0.404803 
0.598414 -0.716038 
0.695129 -0.756903 
0.688741 -0.405076 
0.991238 -0.466989 
0.503961 -0.346558 
0.561088 -0.759325 
0.597920 -0.880974 
0.362460 -0.767312 
0.471343 -0.875833 
0.605527 -0.462912 
1.236481 -0.566237 
0.779002 -0.528745 
0.729427 -0.342736 
0.886370 -0.611940 
0.539005 -0.610200 
1.092935 -0.524160 
0.602399 -0.568183 
0.826356 -0.374589 
0.603051 -0.473434 
0.535510 -0.189158 
0.531462 -0.743033 
1.216482 -0.484365 
1.282951 -0.097871 
2.578118 0.849303 
0.914630 -0.300043 
0.400632 -0.188518 
0.685822 -0.431365 
0.718629 -0.517888 
0.790109 -0.440106 
0.886466 -0.470654 
0.699229 -0.343113 
0.715688 -0.502745 
0.484285 -0.828797 
0.776058 -0.249661 
0.780223 -0.416304 
1.300390 -0.182665 
0.502648 -0.724317 
0.459369 -0.641463 
1.034004 -0.643355 
0.591761 -0.894589 
0.711580 -0.660550 
0.593917 -0.727772 
1.224405 -0.251377 
0.552818 -0.625178 
0.666379 -0.675532 
1.055775 -0.015359 
0.765966 -0.628491 
1.000126 -0.238012 
0.714535 -0.777524 
0.626093 -0.751830 
0.766999 -0.410950 
0.538354 -0.455237 
0.533792 -0.759126 
1.232837 -0.290604 
1.187350 -0.341658 
1.024316 -0.491699 
0.535587 -0.844311 
0.824206 -0.526847 
0.335800 -0.761571 
0.635072 -0.594049 
0.556782 -0.447209 
0.684151 -0.584516 
0.689404 -0.762393 
0.320633 -0.801653 
1.759444 -0.323579 
0.992116 -0.328865 
0.824586 -0.431944 
0.779851 -0.698653 
2.794200 -1.555508 
2.775033 -1.760426 
3.304509 -1.627163 
3.285082 -1.374881 
3.955126 -1.327722 
3.089744 -1.432195 
3.096050 -1.519357 
3.379061 -1.629700 
3.022158 -1.755371 
2.713199 -1.965834 
3.735095 -0.971160 
3.069096 -1.789213 
3.266643 -1.557264 
2.848813 -1.646989 
3.899371 -1.169928 
2.904471 -1.878095 
3.410036 -1.884080 
2.684075 -2.111636 
3.276914 -1.787267 
2.955784 -0.923875 
3.154218 -1.706741 
3.347186 -1.656144 
3.734511 -1.379823 
4.054597 -0.862892 
3.091894 -1.222105 
4.935597 -0.788747 
3.556025 -1.471381 
3.945985 -1.157780 
3.633390 -1.104557 
2.852285 -1.815278 
2.934795 -1.837815 
3.259021 -1.711099 
3.541970 -1.661465 
3.283321 -0.872917 
2.732905 -1.872547 
4.550516 -0.775933 
3.427350 -1.569733 
2.815303 -1.755944 
3.019307 -1.846765 
3.406000 -1.092027 
4.513265 -0.973688 
3.983809 -1.395937 
3.188099 -1.693582 
2.810585 -1.692316 
3.525184 -1.599799 
2.699807 -2.013318 
3.065776 -1.656376 
3.299073 -1.442024 
3.408003 -1.704794 
3.551597 -1.708398 
2.721900 -1.773526 
3.242674 -1.749567 
4.868899 -0.990237 
3.617478 -1.018081 
2.987865 -1.831386 
3.306542 -1.632082 
3.115417 -1.626530 
3.435223 -0.714008 
3.156020 -1.675808 
4.421327 -0.973865 
3.145290 -1.342756 
2.886365 -1.871589 
3.293813 -0.946277 
2.769997 -2.029904 
3.032594 -1.259373 
3.634723 -1.199327 
2.942899 -1.931564 
3.026714 -1.701436 
3.148864 -1.766629 
3.268906 -1.707932 
3.753377 -1.382061 
3.080437 -1.417554 
3.054828 -1.781096 
2.804858 -1.777661 
2.733652 -1.834349 
3.500988 -1.408888 
3.422640 -1.644468 
2.824535 -1.620005 
3.063433 -1.692693 
3.011775 -1.719093 
3.195385 -1.420762 
3.840329 -1.306693 
4.243920 -0.786485 
3.084847 -1.696386 
2.837336 -1.903070 
3.624254 -1.543094 
3.153250 -1.719624 
3.406275 -1.560767 
3.053999 -1.491160 
2.918639 -1.608600 
3.168334 -1.566034 
2.608529 -2.053275 
3.262711 -1.672400 
3.022528 -1.793449 
2.621345 -1.594644 
3.803745 -0.766775 
3.529194 -1.364820 
2.834464 -1.834335 
3.626875 -1.329557 
3.373671 -1.264969 
3.315721 -1.733100 
3.297860 -0.342835 
3.938557 0.986901 
2.638990 0.035715 
4.795344 0.978630 
2.652106 0.197687 
3.253349 0.409269 
2.297241 0.664239 
2.699207 0.403921 
1.926033 -0.287241 
1.645103 -0.791218 
2.653408 -0.002605 
2.925653 -0.212407 
2.175019 -0.337779 
2.347970 0.235804 
3.891255 0.675536 
1.805671 0.071640 
2.246279 -0.186302 
2.530772 -0.011710 
2.283798 -0.141814 
3.674442 0.517723 
2.596281 0.409208 
2.550967 -0.386672 
2.943919 0.313769 
2.873623 0.575159 
4.070029 1.295598 
4.008955 0.656033 
4.789723 1.326941 
4.301939 1.095382 
4.147352 0.924430 
4.500207 1.305899 
2.844289 -0.058161 
3.566343 0.374073 
5.022603 1.268319 
3.682350 0.654720 
3.955131 0.643684 
4.196087 0.819618 
2.585010 -0.598845 
4.362271 0.976847 
2.474231 0.114912 
3.182677 -0.195026 
2.893179 0.407263 
2.195977 -0.112822 
3.060110 0.127344 
3.568442 0.101194 
2.174514 -0.281648 
3.501520 1.566348 
4.723276 1.905730 
3.525303 1.436740 
3.388569 0.093204 
2.608361 1.198784 
2.901622 0.237657 
2.821415 -0.176163 
3.735707 0.404884 
2.892620 -0.106152 
2.753709 0.221321 
2.736867 0.355179 
2.665887 -0.243548 
3.651633 0.860808 
3.483687 0.691365 
4.008901 0.854202 
2.597302 0.040452 
1.831817 -0.432664 
4.109432 1.768570 
2.804694 0.834942 
2.600638 0.636507 
2.534034 0.906230 
2.465419 0.434306 
2.423564 -0.326820 
1.923414 -0.433174 
2.523313 0.563237 
2.235185 -0.319362 
2.590126 -0.301046 
3.666020 0.403018 
3.582830 0.441247 
4.132793 0.603679 
1.959912 -0.463330 
3.076130 0.418443 
4.842444 0.779096 
4.385432 0.787563 
2.711526 0.491570 
3.385770 0.764509 
1.865317 1.107886 
4.312259 0.682706 
2.710426 -0.076958 
2.019494 -0.670983 
2.130089 -0.375421 
2.873176 -0.079557 
3.096923 -0.013820 
3.009027 0.149008 
2.368287 0.870383 
4.462900 1.401665 
2.660095 0.414539 
3.094449 -0.308411 
3.226769 -0.142754 
2.275377 -0.581394 
2.477694 1.412907 
2.823380 -0.032951 
4.204263 1.065281 
3.746571 1.049774 
4.354105 0.749833 
4.695017 1.192624 
-0.506637 -0.331409 
-0.622113 0.051381 
-0.799613 0.393536 
-0.527023 0.268885 
0.092629 0.357143 
-0.643046 0.911491 
-0.737608 0.567624 
-0.416020 0.736546 
-0.510362 -0.566541 
-0.871562 0.499890 
-0.653664 1.327489 
-0.232309 0.696780 
-0.835292 0.321972 
-0.737218 0.520019 
-0.452329 1.039127 
-0.442140 1.219771 
-0.732529 0.272475 
-0.428578 0.228839 
-0.716821 0.495352 
-1.075732 0.999527 
-0.595580 -0.065348 
-0.575509 0.572201 
-0.776350 0.177324 
-0.768610 0.475873 
-0.650294 -0.122043 
-0.881542 0.735033 
-0.734405 0.614491 
-0.784598 0.188167 
-0.405909 0.322312 
-0.504889 0.142027 
-0.612742 0.532994 
-0.966532 0.867541 
-0.038670 0.441934 
-0.449454 -0.381427 
-0.274329 0.265537 
-0.549497 0.393939 
-0.521096 0.589476 
-0.543052 0.421886 
-0.005543 1.466076 
-0.457895 0.228846 
-0.596400 0.005667 
0.589384 0.075114 
-0.405898 0.856914 
0.660729 0.369411 
-0.692068 0.224714 
-0.837329 0.758004 
-0.941575 1.055251 
-0.769028 0.822943 
-0.589670 1.008483 
-0.925195 0.699983 
-0.424645 0.071784 
-0.531708 1.562092 
-0.793923 0.464097 
-0.772028 0.880892 
-0.970946 1.278819 
-0.742936 -0.176885 
-0.839347 0.992337 
-0.741904 0.560952 
-0.745286 0.969236 
-0.301906 0.244674 
-0.888150 -0.121412 
-0.828912 0.266871 
-0.459385 -0.362208 
-0.796581 1.083123 
-0.545239 0.275720 
-0.481602 0.921305 
-0.677524 0.388141 
-0.405781 0.276307 
-0.870988 0.463451 
-0.972816 0.594738 
-0.365481 0.388363 
-0.531751 -0.145466 
-0.552078 0.615692 
-0.531025 0.518557 
-0.586193 0.708654 
-0.682434 0.621478 
-0.693947 0.478415 
-0.655124 0.569215 
-0.734677 -0.013506 
-0.115326 1.159299 
-0.723837 0.101565 
-0.585421 0.299435 
-0.080772 1.375339 
-0.479097 0.560730 
-0.585306 0.600930 
-0.071176 1.298700 
0.090923 0.292548 
-0.300376 -0.395684 
-0.426917 -0.040912 
-0.875020 0.464639 
-0.288929 -0.101943 
0.409889 1.206200 
-0.714552 0.366836 
-0.772745 0.645191 
-0.715512 0.199977 
2.746749 -0.319052 
2.974027 -0.201674 
1.762988 -0.865751 
2.364637 -0.754859 
2.346028 -0.576461 
2.008697 -0.948506 
3.336634 -0.341385 
2.372098 -0.039427 
2.200597 -0.295312 
4.889534 0.930888 
5.477377 1.376814 
2.729878 0.119387 
2.206596 -0.177799 
3.467888 0.298124 
3.313742 0.336827 
2.865829 0.408245 
2.936864 0.168820 
1.249554 -0.794728 
2.225352 -0.150394 
1.393759 -0.446339 
1.941241 -0.781104 
1.466802 -0.925346 
2.442972 0.020112 
2.099148 0.117682 
2.905285 -0.078055 
1.294941 -0.694064 
1.986928 -0.590361 
2.278832 -0.301971 
1.377993 -0.749326 
1.654316 -0.569537 
1.894385 -0.434688 
1.609853 -0.978733 
2.023491 -0.253422 
2.193376 -0.290383 
2.302929 0.090746 
2.231157 0.613889 
1.232570 -0.932954 
2.352875 -0.323596 
2.221826 2.045568 
3.325300 0.766558 
2.861297 1.192301 
2.081689 -0.499206 
4.874614 1.198949 
1.993568 -0.525903 
2.273242 -0.465655 
2.207661 -0.445534 
2.735345 0.222862 
1.853972 -0.480649 
2.298036 -0.153832 
2.223366 0.182675 
1.484761 -0.200367 
1.343985 -0.646434 
2.333644 -0.261922 
2.034349 -0.648241 
3.375455 0.867914 
4.107691 0.563529 
3.437693 0.088137 
4.621885 0.977102 
4.746064 1.536503 
2.698181 0.540390 
2.411721 -0.088867 
1.729422 -0.413419 
1.828333 -0.329746 
2.046934 -0.393034 
1.898417 0.645208 
3.098566 0.195466 
2.153339 -0.502966 
4.195496 0.500222 
2.664933 -0.346574 
2.148891 0.010876 
3.079649 0.750198 
2.519539 -0.291770 
2.050046 -0.742058 
1.942520 -0.687618 
1.809466 -0.630779 
2.439275 -0.484030 
1.482415 -0.886194 
3.236092 0.743689 
1.997543 -0.155703 
2.233697 -0.283768 
2.375832 0.448708 
3.016488 0.275989 
4.095155 0.490948 
2.362140 0.014673 
2.118777 -0.171913 
2.733549 0.021492 
2.651640 -0.246649 
2.332784 -0.321263 
4.579041 0.827755 
2.711545 0.056723 
4.757598 1.706076 
4.939504 1.125837 
3.307815 0.363789 
3.011347 -0.078848 
2.019798 -0.379113 
4.496429 0.583197 
2.600601 1.257665 
1.940255 -0.653515 
1.866578 -0.756630 
1.632230 -0.490752 
2.086293 -0.357726 
1.599160 2.796924 
1.384865 2.559303 
1.585265 2.883425 
1.457680 2.640015 
0.656750 2.174990 
3.307017 4.392783 
2.348058 4.222442 
2.419305 4.544793 
1.605518 3.104062 
1.560193 2.478500 
0.412193 0.819954 
0.585947 3.050850 
0.541060 1.936123 
1.255418 2.988010 
1.090435 1.212241 
1.298692 1.105001 
-0.063006 0.146222 
-0.975551 0.482732 
-0.014137 -0.058430 
-0.474457 0.321381 
-0.482447 -0.018108 
-0.734767 0.625969 
-0.712807 0.061750 
-0.318293 0.205284 
0.252463 0.595641 
0.559439 1.515526 
-0.885334 0.417480 
-0.661633 0.791854 
0.025341 0.236998 
-0.116054 0.135088 
-0.436784 0.802135 
0.350663 0.123312 
0.419457 0.780108 
-0.744384 0.449636 
-0.523540 0.630116 
-0.825784 0.791691 
-0.643759 1.120730 
-0.134732 -0.043703 
-0.487765 -0.252199 
-0.224146 0.067352 
-0.334492 -0.139033 
-0.867037 0.071686 
-0.326824 -0.179949 
-0.260682 0.053271 
-0.901252 0.106606 
-0.361257 0.897603 
-0.212401 0.102522 
-0.512327 0.551561 
-0.300966 -0.198218 
-0.046823 -0.534829 
-0.293993 0.316691 
-0.408392 0.501052 
-0.341905 1.057952 
-0.648756 0.679404 
-0.441840 -0.437783 
-0.253168 0.236351 
-0.689520 0.224040 
-0.144571 0.704025 
-0.648149 0.405037 
-0.845994 0.235528 
-0.408307 0.717360 
-0.832501 0.915551 
0.129036 0.561891 
-0.803605 0.677775 
-0.671279 1.241074 
-0.705333 0.621671 
-0.302581 -0.077731 
-0.369774 0.239486 
0.065312 0.200082 
-0.839020 0.407716 
0.146170 0.731373 
-0.279913 -0.206954 
-0.588558 0.010756 
-0.454526 -0.352331 
-0.650474 -0.059555 
-0.483739 -0.244501 
-0.251025 -0.234822 
-0.592739 0.730869 
-0.518241 0.067807 
0.253457 0.403918 
-0.724719 0.841176 
0.315817 0.510980 
-0.554760 0.413002 
-2.327009 -0.096294 
-2.576995 -0.198742 
-2.291159 -0.708481 
-2.417366 -0.075420 
-2.223331 -0.194067 
-2.309256 0.276876 
-2.311613 -0.349045 
-2.366620 -0.420665 
-2.243404 -0.475325 
-2.450733 -0.044228 
-2.275578 0.153351 
-2.322834 -0.318927 
-2.294868 -0.162817 
-2.358393 -0.628307 
-2.092061 -0.084719 
-2.472723 -0.299247 
-2.499191 -0.357283 
-2.417527 0.513488 
-2.459086 0.333266 
-2.276608 -0.365550 
-2.741604 0.296485 
-2.561731 -0.273602 
-1.919714 -0.404722 
-2.463865 -0.345687 
-2.315372 -0.853473 
-2.453579 -0.105264 
-2.501856 0.058349 
-2.489573 0.062718 
-2.233596 -0.645929 
-2.290226 -0.139356 
-2.544713 -0.002273 
-2.498214 -0.439844 
-2.388525 -0.605453 
-2.174271 0.064571 
-2.484479 -0.351965 
-2.291731 -0.584660 
-1.672729 0.116765 
-2.165171 0.137381 
-1.557334 -0.549727 
-0.495947 -0.450991 
-1.634319 0.096679 
-1.537860 0.320738 
-1.949019 -0.401050 
-2.194355 -1.209258 
-1.913334 -0.413804 
-2.047914 -0.232007 
-2.826527 0.447937 
-2.448365 -0.108289 
-2.056317 -0.407997 
-2.133573 -0.809187 
-2.478765 -0.220212 
-2.131082 0.057095 
-2.457345 -0.138490 
-2.213909 -0.187965 
-2.301459 -0.779917 
-2.143882 0.007420 
-2.502689 -0.167684 
-2.245285 0.113173 
-2.203193 0.568270 
-2.313631 -0.312632 
-2.370133 -0.363779 
-2.576112 0.031931 
-2.817124 1.120586 
-2.669699 -0.063075 
-1.675936 0.356598 
-2.491575 -0.126103 
-2.552716 -0.092138 
-2.568312 -0.322839 
-2.106285 0.366762 
-2.468977 0.361124 
-2.518470 -0.049010 
-2.313489 -0.401058 
-2.436316 0.192527 
-2.231497 -0.155926 
-2.525789 0.035409 
-2.135793 -0.411822 
-1.693222 -0.654756 
-1.848063 -0.182961 
-2.131453 -0.020685 
-2.233448 0.044831 
-2.273135 -0.191485 
-2.044718 -0.676782 
-2.296155 0.489885 
-2.338508 -0.260880 
-2.848208 0.805108 
-1.976493 0.734330 
-2.311671 -0.768544 
-2.401872 0.064309 
-2.296363 -0.258661 
-2.065453 -0.541141 
-2.429214 -0.187084 
-2.648580 -0.133126 
-2.471975 -0.151282 
-0.445865 0.544913 
-0.251661 0.180226 
0.324500 0.669196 
-0.635604 0.245062 
-0.618167 -0.185565 
0.475411 -0.182423 
-0.295690 0.170256 
-0.783058 0.196616 
-0.281930 0.511513 
-0.858691 0.540772 
-0.356861 0.813856 
-0.910564 0.436040 
-0.688803 0.445290 
-1.120575 1.573325 
0.106805 0.690285 
-0.483129 0.974773 
-0.881429 0.042596 
-0.738844 0.011229 
-0.822091 0.217294 
-0.632839 0.661835 
-0.456614 0.256245 
-0.527110 0.669379 
-0.361399 0.787194 
-0.462455 0.118392 
-0.384901 0.226738 
-0.365810 -0.010276 
-0.442845 0.292640 
-0.074014 -0.083920 
-0.343633 0.292812 
-0.263576 1.933747 
-0.742750 0.521189 
-0.308758 0.304922 
-0.605824 0.704649 
-0.310126 1.433417 
-0.722505 0.631106 
-0.822259 0.319404 
-0.969476 1.411257 
-0.745108 0.275868 
-0.759050 0.424279 
-0.520496 1.115234 
-0.802340 0.117151 
-0.639383 0.593156 
-0.797782 0.725659 
-0.719400 0.359033 
-0.507290 1.022721 
-0.761495 -0.283947 
-0.353623 0.882542 
-0.829748 1.079065 
-0.873896 0.503046 
-0.475880 1.146205 
-0.632193 0.568093 
0.278463 -0.501995 
-0.165007 0.253486 
-0.646323 0.525463 
-0.020645 0.331494 
-0.956725 1.551419 
-0.398311 -0.006438 
-0.612979 0.067185 
-0.652801 0.019826 
-0.506162 0.803723 
-0.676426 -0.165633 
-0.588127 1.317102 
-0.712786 0.793040 
-0.739065 0.812258 
-0.718228 0.468972 
-0.320245 0.165063 
-0.524479 0.685604 
0.173695 -0.061571 
-0.559541 0.109139 
-0.381922 0.574925 
-0.459229 0.225863 
-0.332329 -0.163333 
-0.519053 -0.236526 
-0.524501 -0.110480 
0.171719 -0.329910 
-0.629142 1.493285 
-0.595409 1.355507 
-0.343649 0.309210 
-0.590369 0.593753 
-0.642306 1.582516 
0.236989 0.436098 
0.041403 0.279809 
-0.580390 -0.626644 
0.108880 -0.061522 
-0.111761 -0.323930 
-0.765638 0.879774 
0.037761 0.585292 
-0.503347 0.284020 
0.021082 0.261674 
-0.578908 0.600931 
-0.536284 0.434523 
0.384464 1.182893 
-0.652313 0.938080 
-0.609832 0.183373 
-0.618424 0.285393 
-0.622088 0.346546 
-0.561657 0.543110 
-0.409158 0.888432 
-0.305576 -0.663259 
-0.679746 0.399397 
-0.356456 -0.079912 
-0.524801 0.080836 
-0.293369 -0.105873 
-0.547589 -0.273992 
-0.871407 -0.106176 
-0.499007 0.153510 
-0.200338 -0.049600 
0.190430 -0.301329 
-0.344817 0.019515 
-0.404115 0.499107 
-0.421535 0.095001 
0.368982 -0.336310 
-0.281432 0.378895 
-0.628451 0.175431 
-0.212551 0.064017 
-0.727075 0.376885 
-0.449298 0.255512 
0.025880 0.456256 
1.514645 3.340173 
1.809577 3.957018 
0.934562 3.533729 
0.857223 0.491549 
0.104831 -0.012017 
0.896399 1.597646 
-0.600744 0.445940 
-0.552574 -0.061184 
-0.423758 -0.142249 
